Player Name	Player Level	Outcome	Ship Name	Ship Level	Ship Strength	Ship XP	Officer One	Officer Two	Officer Three	Hull Health	Hull Health Remaining	Shield Health	Shield Health Remaining	Location	Timestamp
TojlathHD	66	DEFEAT	U.S.S. ENTERPRISE-D	60	2829197568	0	SNW Christopher Pike	Kathryn Janeway	SNW M'Benga	2306617541	0	2158204705	0	Intello	3/22/2026 10:57:32 AM
Jimbob1325	64	VICTORY	U.S.S. ENTERPRISE-D	50	2670171904	0	Christopher Pike	Marlena Moreau	Grace Chen	2190937807	418315407	2054736072	0	Intello	3/22/2026 10:57:32 AM

Reward Name	Count

Fleet Type	Attack	Defense	Health	Ship Ability	Captain Maneuver	Officer One Ability	Officer Two Ability	Officer Three Ability	Officer Attack Bonus	Damage Per Round	Armour Pierce	Shield Pierce	Accuracy	Critical Chance	Critical Damage	Officer Defense Bonus	Armour	Shield Deflection	Dodge	Officer Health Bonus	Shield Health	Hull Health	Impulse Speed	Warp Range	Warp Speed	Cargo Capacity	Protected Cargo	Mining Bonus	Debuff applied	Buff applied
Player Fleet 1	411338272	185448208	2232411136	Galaxy Class	Prepared For Anything	Quick Thinker	Bend the Rules	Fight for Peace	6.5	344773440	3667329	3667329	42934123	0.22	3.15	6.5	2569220	31976361	2544062	6.5	2158204705	2306617541	188	1184	480	4128750	0	1	NO	NO
Enemy Fleet 1	384607968	162726976	2122836992	Galaxy Class	Teaching Moments	Advanced Training	No Fear	Energy Absorber	6.5	323557664	3353646	3353646	39358741	0.22	4.15	6.5	2217604	28134032	2193758	6.5	2054736072	2190937807	167	1045	319.09	3371690	0	1	NO	NO

Round	Battle Event	Type	Attacker Name	Attacker Alliance	Attacker Ship	Attacker - Is Armada?	Target Name	Target Alliance	Target Ship	Target - Is Armada?	Hyperthermic Decay %	Hyperthermic Stablizer %	Critical Hit?	Hull Damage	Shield Damage	Mitigated Damage	Mitigated Isolytic Damage	Mitigated Apex Barrier	Total Damage	Total Isolytic Damage	Ability Type	Ability Value	Ability Name	Ability Owner Name	Target Defeated	Target Destroyed	Charging Weapons %
39	562	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10185897	0	20686832	57097800	11766467	34332873	65404123	--	--	--	--	--	--	--
39	563	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10721547	0	21774698	60100420	12385235	36138349	68843551	--	--	--	--	--	--	--
39	564	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10948211	0	22235036	61371004	12647071	36902348	70298974	--	--	--	--	--	--	--
39	565	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10822382	0	21979486	60665660	12501717	36478225	69491020	--	--	--	--	--	--	--
39	566	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10359273	0	29765518	104306584	24477270	49972973	118935672	--	--	--	--	--	--	--
39	567	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9102246	0	26153674	91649688	21507120	43909093	104503635	--	--	--	--	--	--	--
39	568	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10167055	0	29213212	102371160	24023090	49045714	116728803	--	--	--	--	--	--	--
39	569	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8737307	0	25105086	87975152	20644828	42148631	100313742	--	--	--	--	--	--	--
39	570	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9878018	0	28382716	99460872	23340144	47651405	113410345	--	--	--	--	--	--	--
39	571	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9254307	0	26590594	93180784	21866416	44642633	106249468	--	--	--	--	--	--	--
40	573	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10115390	0	20450032	56577224	11685019	34019849	64807816	--	--	--	--	--	--	--
40	574	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11143012	0	22527552	62324904	12872101	37475927	71391642	--	--	--	--	--	--	--
40	575	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11220665	0	22684540	62759228	12961803	37737086	71889150	--	--	--	--	--	--	--
40	576	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11028637	0	22296322	61685180	12739977	37091262	70658854	--	--	--	--	--	--	--
40	577	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	12072515	0	24406704	67523784	13945837	40602009	77346831	--	--	--	--	--	--	--
40	578	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10647435	0	21525654	59553044	12299623	35809211	68216545	--	--	--	--	--	--	--
40	579	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10437840	0	29991264	105097664	24662910	50351976	119837702	--	--	--	--	--	--	--
40	580	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10281654	0	29542492	103525048	24293868	49598538	118044524	--	--	--	--	--	--	--
40	581	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9979886	0	28675416	100486568	23580840	48142815	114579895	--	--	--	--	--	--	--
40	582	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9854318	0	28314618	99222240	23284144	47537076	113138244	--	--	--	--	--	--	--
40	583	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9071687	0	26065868	91341992	21434914	43761676	104152785	--	--	--	--	--	--	--
40	584	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9360065	0	26894470	94245648	22116304	45152806	107463681	--	--	--	--	--	--	--
41	586	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	5898545	--	--	--	--
41	587	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10300485	0	20919552	57740128	11898836	34719106	66139895	--	--	--	--	--	--	--
41	588	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10847581	0	22030664	60806916	12530826	36563162	69652825	--	--	--	--	--	--	--
41	589	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9921124	0	20149096	55613596	11460609	33440421	63704004	--	--	--	--	--	--	--
41	590	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10836370	0	22007896	60744072	12517876	36525375	69580839	--	--	--	--	--	--	--
41	591	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10883240	0	22103086	61006804	12572019	36683357	69881792	--	--	--	--	--	--	--
41	592	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10243329	0	20803472	57419740	11832812	34526455	65772898	--	--	--	--	--	--	--
41	593	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9856330	0	28320400	99242496	23288898	47546783	113161341	--	--	--	--	--	--	--
41	594	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9794238	0	28141988	98617296	23142184	47247250	112448456	--	--	--	--	--	--	--
41	595	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8786649	0	25246862	88471968	20761416	42386657	100880238	--	--	--	--	--	--	--
41	596	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10337049	0	29701658	104082808	24424756	49865760	118680511	--	--	--	--	--	--	--
41	597	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9142739	0	26270022	92057408	21602798	44104428	104968539	--	--	--	--	--	--	--
41	598	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9155095	0	26305526	92181824	21631992	44164034	105110403	--	--	--	--	--	--	--
41	599	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	54024548	0	109220088	302169152	62407668	181694132	346127324	--	--	--	--	--	--	--
41	600	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	54066756	0	109305416	302405216	62456424	181836084	346397728	--	--	--	--	--	--	--
41	601	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	45023668	0	129367448	453339264	106383576	217193476	516920480	--	--	--	--	--	--	--
41	602	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	40714424	0	116985608	409949856	96201528	196405744	467445672	--	--	--	--	--	--	--
42	604	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11281541	0	22807612	63099716	13032125	37941823	72279171	--	--	--	--	--	--	--
42	605	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	12040036	0	24341042	67342120	13908318	40492776	77138740	--	--	--	--	--	--	--
42	606	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11441556	0	23131110	63994708	13216970	38479982	73304362	--	--	--	--	--	--	--
42	607	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10461457	0	21149668	58512836	12084786	35183734	67025013	--	--	--	--	--	--	--
42	608	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11106705	0	22454150	62121832	12830160	37353819	71159028	--	--	--	--	--	--	--
42	609	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11367916	0	22982232	63582828	13131902	38232315	72832563	--	--	--	--	--	--	--
42	610	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10394766	0	29867500	104663960	24561134	50144190	119343170	--	--	--	--	--	--	--
42	611	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10250118	0	29451880	103207520	24219354	49446410	117682462	--	--	--	--	--	--	--
42	612	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9805119	0	28173254	98726856	23167894	47299741	112573382	--	--	--	--	--	--	--
42	613	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9955757	0	28606084	100243616	23523826	48026414	114302869	--	--	--	--	--	--	--
42	614	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9438584	0	27120082	95036248	22301832	45531582	108365164	--	--	--	--	--	--	--
42	615	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9743377	0	27995848	98105176	23022008	47001898	111864511	--	--	--	--	--	--	--
43	617	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	5958772	--	--	--	--
43	618	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9767365	0	19836822	54751684	11282990	32922155	62716706	--	--	--	--	--	--	--
43	619	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11052307	0	22446448	61954520	12767320	37253218	70967377	--	--	--	--	--	--	--
43	620	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11156704	0	22658472	62539728	12887917	37605103	71637718	--	--	--	--	--	--	--
43	621	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9656518	0	19611700	54130324	11154943	32548532	62004953	--	--	--	--	--	--	--
43	622	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11168859	0	22683156	62607864	12901957	37646070	71715766	--	--	--	--	--	--	--
43	623	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9765879	0	19833804	54743356	11281274	32917147	62707166	--	--	--	--	--	--	--
43	624	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9519690	0	27353126	95852904	22493472	45922837	109296355	--	--	--	--	--	--	--
43	625	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9125550	0	26220632	91884336	21562184	44021509	104771193	--	--	--	--	--	--	--
43	626	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8988658	0	25827300	90505992	21238732	43361148	103199534	--	--	--	--	--	--	--
43	627	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8850034	0	25428986	89110192	20911184	42692424	101607972	--	--	--	--	--	--	--
43	628	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9198844	0	26431230	92622328	21735366	44375079	105612689	--	--	--	--	--	--	--
43	629	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9460610	0	27183370	95258032	22353876	45637836	108618052	--	--	--	--	--	--	--
44	631	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10376063	0	20977028	58035212	11986141	34896538	66477906	--	--	--	--	--	--	--
44	632	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10261733	0	20745892	57395748	11854071	34512029	65745415	--	--	--	--	--	--	--
44	633	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10792428	0	21818782	60364016	12467115	36296847	69145494	--	--	--	--	--	--	--
44	634	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11368281	0	22982972	63584872	13132325	38233545	72834905	--	--	--	--	--	--	--
44	635	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11995026	0	24250046	67090368	13856323	40341399	76850364	--	--	--	--	--	--	--
44	636	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10691645	0	21615034	59800320	12350693	35957898	68499794	--	--	--	--	--	--	--
44	637	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9791318	0	28133600	98587904	23135286	47233167	112414941	--	--	--	--	--	--	--
44	638	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10001992	0	28738932	100709152	23633074	48249453	114833697	--	--	--	--	--	--	--
44	639	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	10172564	0	29229042	102426632	24036106	49072290	116792054	--	--	--	--	--	--	--
44	640	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9314594	0	26763818	93787808	22008864	44933456	106941628	--	--	--	--	--	--	--
44	641	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8716735	0	25045976	87768016	20596220	42049392	100077555	--	--	--	--	--	--	--
44	642	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9886292	0	28406490	99544176	23359692	47691318	113505332	--	--	--	--	--	--	--
44	643	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	46307744	0	93619216	259007648	53493428	155741156	296686880	--	--	--	--	--	--	--
44	644	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	45763432	0	92518800	255963232	52864656	153910540	293199580	--	--	--	--	--	--	--
44	645	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	44852912	0	128876808	451619904	105980104	216369744	514959984	--	--	--	--	--	--	--
44	646	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	44718484	0	128490560	450266368	105662472	215721272	513416612	--	--	--	--	--	--	--
45	648	battle_action_type_{0}	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	14745490	--	--	--	--
45	649	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10017260	0	20344342	56152492	11571662	33764460	64321296	--	--	--	--	--	--	--
45	650	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10789866	0	21913448	60483388	12464155	36368625	69282232	--	--	--	--	--	--	--
45	651	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11083191	0	22509172	62127648	12802996	37357317	71165690	--	--	--	--	--	--	--
45	652	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11058726	0	22459486	61990508	12774735	37274855	71008600	--	--	--	--	--	--	--
45	653	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10399299	0	21120234	58294036	12012983	35052169	66774383	--	--	--	--	--	--	--
45	654	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	9767456	0	19837008	54752196	11283096	32922464	62717292	--	--	--	--	--	--	--
45	655	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8841870	0	25405530	89027984	20891894	42653043	101514235	--	--	--	--	--	--	--
45	656	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9229168	0	26518362	92927656	21807016	44521362	105960840	--	--	--	--	--	--	--
45	657	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8867272	0	25478518	89283760	20951914	42775581	101805883	--	--	--	--	--	--	--
45	658	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	8776346	0	25217258	88368232	20737070	42336954	100761952	--	--	--	--	--	--	--
45	659	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9229011	0	26517910	92926080	21806646	44520605	105959042	--	--	--	--	--	--	--
45	660	Attack	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	NO	9326057	0	26796754	93903224	22035948	44988752	107073231	--	--	--	--	--	--	--
46	662	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10858012	0	21951374	60730840	12542876	36517420	69565682	--	--	--	--	--	--	--
46	663	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10492228	0	21211876	58684944	12120332	35287222	67222158	--	--	--	--	--	--	--
46	664	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11706840	0	23667426	65478488	13523418	39372176	75003996	--	--	--	--	--	--	--
46	665	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	10438136	0	21102522	58382400	12057847	35105304	66875601	--	--	--	--	--	--	--
46	666	Attack	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	--	--	NO	11915776	0	24089828	66647112	13764776	40074867	76342625	--	--	--	--	--	--	--
46	667	Combatant Destroyed	TojlathHD	The Pack	U.S.S. ENTERPRISE-D	NO	Jimbob1325	Ronin	U.S.S. ENTERPRISE-D	NO	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--

